"BusinessYear","StateCode","aca_age","MetalLevel","rate"
2015,"NH",50,"Bronze",437.908925
2015,"NH",50,"Catastrophic",333.191666666667
2015,"NH",50,"Gold",688.993645833333
2015,"NH",50,"Platinum",925.13975
2015,"NH",50,"Silver",561.085402173913
2015,"NH",60,"Bronze",577.273916666667
2015,"NH",60,"Catastrophic",439.336666666667
2015,"NH",60,"Gold",907.988090277778
2015,"NH",60,"Platinum",1219.86270833333
2015,"NH",60,"Silver",739.447518115942
2015,"NJ",10,"Bronze",173.84521031746
2015,"NJ",10,"Catastrophic",135.026
2015,"NJ",10,"Gold",245.206434782609
2015,"NJ",10,"Platinum",287.777857142857
2015,"NJ",10,"Silver",187.057923076923
2015,"NJ",21,"Bronze",280.586785714286
2015,"NJ",21,"Catastrophic",213.631666666667
2015,"NJ",21,"Gold",396.251398550725
2015,"NJ",21,"Platinum",459.677738095238
2015,"NJ",21,"Silver",300.720721153846
2015,"NJ",27,"Bronze",294.962474867725
2015,"NJ",27,"Catastrophic",230.642
2015,"NJ",27,"Gold",415.866342995169
2015,"NJ",27,"Platinum",489.995873015873
2015,"NJ",27,"Silver",317.80735042735
2015,"NJ",30,"Bronze",323.413143650794
2015,"NJ",30,"Catastrophic",257.0172
2015,"NJ",30,"Gold",455.512606521739
2015,"NJ",30,"Platinum",541.864964285714
2015,"NJ",30,"Silver",349.603996153846
2015,"NJ",40,"Bronze",379.748690873016
2015,"NJ",40,"Catastrophic",308.4758
2015,"NJ",40,"Gold",534.101731884058
2015,"NJ",40,"Platinum",643.716107142857
2015,"NJ",40,"Silver",412.354603846154
2015,"NJ",50,"Bronze",548.548962698413
2015,"NJ",50,"Catastrophic",466.296
2015,"NJ",50,"Gold",769.170269202899
2015,"NJ",50,"Platinum",952.951285714286
2015,"NJ",50,"Silver",601.380666987179
2015,"NJ",60,"Bronze",692.448797619048
2015,"NJ",60,"Catastrophic",614.845666666667
2015,"NJ",60,"Gold",967.97793115942
2015,"NJ",60,"Platinum",1232.20202380952
2015,"NJ",60,"Silver",766.401775641026
2015,"NM",10,"Bronze",96.96696
2015,"NM",10,"Catastrophic",91.0345833333333
2015,"NM",10,"Gold",141.307851851852
2015,"NM",10,"Platinum",189.6175
2015,"NM",10,"Silver",118.239896551724
2015,"NM",21,"Bronze",153.415413333333
2015,"NM",21,"Catastrophic",144.030736111111
2015,"NM",21,"Gold",223.572358024691
2015,"NM",21,"Platinum",300.00125
2015,"NM",21,"Silver",187.072850574713
2015,"NM",27,"Bronze",165.63162
2015,"NM",27,"Catastrophic",155.499833333333
2015,"NM",27,"Gold",241.374086419753
2015,"NM",27,"Platinum",323.891666666667
2015,"NM",27,"Silver",201.969454022989
2015,"NM",30,"Bronze",184.571554
2015,"NM",30,"Catastrophic",173.279916666667
2015,"NM",30,"Gold",268.975724074074
2015,"NM",30,"Platinum",360.9285
2015,"NM",30,"Silver",225.064594827586
2015,"NM",40,"Bronze",221.525374
2015,"NM",40,"Catastrophic",207.975175
2015,"NM",40,"Gold",322.828857407407
2015,"NM",40,"Platinum",433.192
2015,"NM",40,"Silver",270.126012068966
2015,"NM",50,"Bronze",334.861064
2015,"NM",50,"Catastrophic",314.378175
2015,"NM",50,"Gold",487.992831481481
2015,"NM",50,"Platinum",654.82025
2015,"NM",50,"Silver",408.326486206897
2015,"NM",60,"Bronze",441.539156666667
2015,"NM",60,"Catastrophic",414.529402777778
2015,"NM",60,"Gold",643.45487037037
2015,"NM",60,"Platinum",863.425833333333
2015,"NM",60,"Silver",538.407887931034
2015,"NV",10,"Bronze",138.200240795
2015,"NV",10,"Catastrophic",133.91758828
2015,"NV",10,"Gold",174.665930311538
2015,"NV",10,"Platinum",196.107752779412
2015,"NV",10,"Silver",156.268623498529
2015,"NV",21,"Bronze",218.654441243269
2015,"NV",21,"Catastrophic",211.877626825
2015,"NV",21,"Gold",276.348220476282
2015,"NV",21,"Platinum",310.272724002941
2015,"NV",21,"Silver",247.24065764951
2015,"NV",27,"Bronze",236.065446997436
2015,"NV",27,"Catastrophic",228.748454223333
2015,"NV",27,"Gold",298.353093128846
2015,"NV",27,"Platinum",334.978842007843
2015,"NV",27,"Silver",266.92772100049
2015,"NV",30,"Bronze",263.060029002308
2015,"NV",30,"Catastrophic",254.906794676
2015,"NV",30,"Gold",332.470296533654
2015,"NV",30,"Platinum",373.284554403824
2015,"NV",30,"Silver",297.451755230147
2015,"NV",40,"Bronze",315.728796572115
2015,"NV",40,"Catastrophic",305.942755882
2015,"NV",40,"Gold",399.035692566538
2015,"NV",40,"Platinum",448.021708402353
2015,"NV",40,"Silver",357.006365716324
2015,"NV",50,"Bronze",477.260269056346
2015,"NV",50,"Catastrophic",462.467719555
2015,"NV",50,"Gold",603.188682995385
2015,"NV",50,"Platinum",677.236359296765
2015,"NV",50,"Silver",539.655878603088
2015,"NV",60,"Bronze",629.302463755128
2015,"NV",60,"Catastrophic",609.79779063
2015,"NV",60,"Gold",795.348663346795
2015,"NV",60,"Platinum",892.986144509804
2015,"NV",60,"Silver",711.575806433578
2015,"OH",10,"Bronze",137.918507556934
2015,"OH",10,"Catastrophic",93.6899323421676
2015,"OH",10,"Gold",199.539470488108
2015,"OH",10,"Platinum",257.908353472222
2015,"OH",10,"Silver",169.153266568664
2015,"OH",21,"Bronze",218.207004721473
2015,"OH",21,"Catastrophic",148.232742572243
2015,"OH",21,"Gold",315.698777181977
2015,"OH",21,"Platinum",408.050563657407
2015,"OH",21,"Silver",267.626854313678
2015,"OH",27,"Bronze",235.581674897859
2015,"OH",27,"Catastrophic",160.035862242333
2015,"OH",27,"Gold",340.836975483337
2015,"OH",27,"Platinum",440.543060416667
2015,"OH",27,"Silver",288.936945364025
2015,"OH",30,"Bronze",262.520693022999
2015,"OH",30,"Catastrophic",178.335863247863
2015,"OH",30,"Gold",379.812355074635
2015,"OH",30,"Platinum",490.919561527778
2015,"OH",30,"Silver",321.977414719059
2015,"OH",40,"Bronze",315.081504887602
2015,"OH",40,"Catastrophic",214.041713352007
2015,"OH",40,"Gold",455.856452249988
2015,"OH",40,"Platinum",589.209175486111
2015,"OH",40,"Silver",386.442070537798
2015,"OH",50,"Bronze",476.281747972464
2015,"OH",50,"Catastrophic",323.548142311283
2015,"OH",50,"Gold",689.07943805402
2015,"OH",50,"Platinum",890.657673819444
2015,"OH",50,"Silver",584.151618032421
2015,"OH",60,"Bronze",628.009625867885
2015,"OH",60,"Catastrophic",426.621105221576
2015,"OH",60,"Gold",908.598589125285
2015,"OH",60,"Platinum",1174.39566157407
2015,"OH",60,"Silver",770.24335598379
2015,"OK",10,"Bronze",99.880443359375
2015,"OK",10,"Catastrophic",81.1195555555556
2015,"OK",10,"Gold",170.213722777778
2015,"OK",10,"Platinum",227.470817307692
2015,"OK",10,"Silver",134.546146564327
2015,"OK",21,"Bronze",158.025892903646
2015,"OK",21,"Catastrophic",128.342314814815
2015,"OK",21,"Gold",269.304388703704
2015,"OK",21,"Platinum",359.894412393162
2015,"OK",21,"Silver",212.87673859127
2015,"OK",27,"Bronze",170.610241808645
2015,"OK",27,"Catastrophic",138.560703703704
2015,"OK",27,"Gold",290.748905925926
2015,"OK",27,"Platinum",388.551282051282
2015,"OK",27,"Silver",229.827972883598
2015,"OK",30,"Bronze",190.119193047922
2015,"OK",30,"Catastrophic",154.406094444444
2015,"OK",30,"Gold",323.9962395
2015,"OK",30,"Platinum",432.983810897436
2015,"OK",30,"Silver",256.109168551587
2015,"OK",40,"Bronze",228.183361523437
2015,"OK",40,"Catastrophic",185.320616666667
2015,"OK",40,"Gold",388.865208444444
2015,"OK",40,"Platinum",519.67372275641
2015,"OK",40,"Silver",307.386089236111
2015,"OK",50,"Bronze",344.925171809896
2015,"OK",50,"Catastrophic",280.132883333333
2015,"OK",50,"Gold",587.814411555556
2015,"OK",50,"Platinum",785.546685897436
2015,"OK",50,"Silver",464.64926860119
2015,"OK",60,"Bronze",454.809259006076
2015,"OK",60,"Catastrophic",369.377203703704
2015,"OK",60,"Gold",775.076683703704
2015,"OK",60,"Platinum",1035.80105769231
2015,"OK",60,"Silver",612.674386491402
2015,"OR",10,"Bronze",105.584604651163
2015,"OR",10,"Catastrophic",107.548769230769
2015,"OR",10,"Gold",155.388511111111
2015,"OR",10,"Platinum",186.558333333333
2015,"OR",10,"Silver",130.463788461538
2015,"OR",21,"Bronze",167.06526744186
2015,"OR",21,"Catastrophic",170.21697008547
2015,"OR",21,"Gold",245.873118518519
2015,"OR",21,"Platinum",295.16875
2015,"OR",21,"Silver",206.449932692308
2015,"OR",27,"Bronze",180.333333333333
2015,"OR",27,"Catastrophic",183.790051282051
2015,"OR",27,"Gold",265.403333333333
2015,"OR",27,"Platinum",318.662222222222
2015,"OR",27,"Silver",222.826188034188
2015,"OR",30,"Bronze",200.954897674419
2015,"OR",30,"Catastrophic",204.834120512821
2015,"OR",30,"Gold",295.723297777778
2015,"OR",30,"Platinum",355.101916666667
2015,"OR",30,"Silver",248.326729487179
2015,"OR",40,"Bronze",241.187851162791
2015,"OR",40,"Catastrophic",245.800169230769
2015,"OR",40,"Gold",354.951467777778
2015,"OR",40,"Platinum",426.20025
2015,"OR",40,"Silver",298.017562179487
2015,"OR",50,"Bronze",364.587008527132
2015,"OR",50,"Catastrophic",371.604766666667
2015,"OR",50,"Gold",536.549486666667
2015,"OR",50,"Platinum",644.252333333333
2015,"OR",50,"Silver",450.494591025641
2015,"OR",60,"Bronze",480.685322997416
2015,"OR",60,"Catastrophic",489.927452991453
2015,"OR",60,"Gold",707.404974074074
2015,"OR",60,"Platinum",849.496944444444
2015,"OR",60,"Silver",593.993424145299
2015,"PA",10,"Bronze",123.343361872146
2015,"PA",10,"Catastrophic",79.5998611111111
2015,"PA",10,"Gold",180.576365997567
2015,"PA",10,"Platinum",223.553176100629
2015,"PA",10,"Silver",150.743638741722
2015,"PA",21,"Bronze",195.147556126332
2015,"PA",21,"Catastrophic",125.937476851852
2015,"PA",21,"Gold",285.698024132198
2015,"PA",21,"Platinum",353.693537735849
2015,"PA",21,"Silver",238.503102454312
2015,"PA",27,"Bronze",210.687227929985
2015,"PA",27,"Catastrophic",135.966759259259
2015,"PA",27,"Gold",308.440935569749
2015,"PA",27,"Platinum",381.858160377359
2015,"PA",27,"Silver",257.488620372902
2015,"PA",30,"Bronze",234.779729452055
2015,"PA",30,"Catastrophic",151.514333333333
2015,"PA",30,"Gold",343.712795977557
2015,"PA",30,"Platinum",425.52415408805
2015,"PA",30,"Silver",286.937205745627
2015,"PA",40,"Bronze",281.786265981735
2015,"PA",40,"Catastrophic",181.849291666667
2015,"PA",40,"Gold",412.530820092643
2015,"PA",40,"Platinum",510.72043081761
2015,"PA",40,"Silver",344.383729776479
2015,"PA",50,"Bronze",425.951918949772
2015,"PA",50,"Catastrophic",274.886055555556
2015,"PA",50,"Gold",623.58397530292
2015,"PA",50,"Platinum",772.012171383648
2015,"PA",50,"Silver",520.589968756432
2015,"PA",60,"Bronze",561.641962519026
2015,"PA",60,"Catastrophic",362.457175925926
2015,"PA",60,"Gold",822.179694977291
2015,"PA",60,"Platinum",1017.95394654088
2015,"PA",60,"Silver",686.364658624829
2015,"SC",10,"Bronze",150.315072463768
2015,"SC",10,"Catastrophic",92.2714691358025
2015,"SC",10,"Gold",214.955075231481
2015,"SC",10,"Platinum",329.273333333333
2015,"SC",10,"Silver",176.873574600168
2015,"SC",21,"Bronze",237.822287615741
2015,"SC",21,"Catastrophic",145.988361625514
2015,"SC",21,"Gold",340.092113072274
2015,"SC",21,"Platinum",520.959722222222
2015,"SC",21,"Silver",279.841844170875
2015,"SC",27,"Bronze",256.758958081723
2015,"SC",27,"Catastrophic",157.612952674897
2015,"SC",27,"Gold",367.172163065844
2015,"SC",27,"Platinum",562.442777777778
2015,"SC",27,"Silver",302.124053240741
2015,"SC",30,"Bronze",286.119748686594
2015,"SC",30,"Catastrophic",175.63580308642
2015,"SC",30,"Gold",409.158547511574
2015,"SC",30,"Platinum",626.759333333333
2015,"SC",30,"Silver",336.672204692761
2015,"SC",40,"Bronze",343.405250060386
2015,"SC",40,"Catastrophic",210.800309259259
2015,"SC",40,"Gold",491.078278935185
2015,"SC",40,"Platinum",752.246166666667
2015,"SC",40,"Silver",404.079061300505
2015,"SC",50,"Bronze",519.096381717995
2015,"SC",50,"Catastrophic",318.648696604938
2015,"SC",50,"Gold",742.321227739198
2015,"SC",50,"Platinum",1137.10633333333
2015,"SC",50,"Silver",610.811943497475
2015,"SC",60,"Bronze",684.449766077899
2015,"SC",60,"Catastrophic",420.132890432099
2015,"SC",60,"Gold",978.788669528035
2015,"SC",60,"Platinum",1499.35805555556
2015,"SC",60,"Silver",805.384730850168
2015,"SD",10,"Bronze",130.046791666667
2015,"SD",10,"Catastrophic",102.1125
2015,"SD",10,"Gold",193.763382352941
2015,"SD",10,"Platinum",230.887291666667
2015,"SD",10,"Silver",152.343979166667
2015,"SD",21,"Bronze",205.755326388889
2015,"SD",21,"Catastrophic",161.564583333333
2015,"SD",21,"Gold",306.565765931373
2015,"SD",21,"Platinum",365.306041666667
2015,"SD",21,"Silver",241.034927083333
2015,"SD",27,"Bronze",222.136277777778
2015,"SD",27,"Catastrophic",174.42375
2015,"SD",27,"Gold",330.974375
2015,"SD",27,"Platinum",394.387569444444
2015,"SD",27,"Silver",260.223805555556
2015,"SD",30,"Bronze",247.537675
2015,"SD",30,"Catastrophic",194.36875
2015,"SD",30,"Gold",368.822275735294
2015,"SD",30,"Platinum",439.486979166667
2015,"SD",30,"Silver",289.9812375
2015,"SD",40,"Bronze",297.0991625
2015,"SD",40,"Catastrophic",233.2855
2015,"SD",40,"Gold",442.666106617647
2015,"SD",40,"Platinum",527.4795
2015,"SD",40,"Silver",348.040277083333
2015,"SD",50,"Bronze",449.1003875
2015,"SD",50,"Catastrophic",352.63725
2015,"SD",50,"Gold",669.141014705882
2015,"SD",50,"Platinum",797.346854166667
2015,"SD",50,"Silver",526.103091666667
2015,"SD",60,"Bronze",592.173166666667
2015,"SD",60,"Catastrophic",464.980416666667
2015,"SD",60,"Gold",882.312261029412
2015,"SD",60,"Platinum",1051.36201388889
2015,"SD",60,"Silver",693.706100694444
2015,"TN",10,"Bronze",116.462836021505
2015,"TN",10,"Catastrophic",83.9633333333333
2015,"TN",10,"Gold",199.68275625
2015,"TN",10,"Platinum",247.331185897436
2015,"TN",10,"Silver",148.895921130952
2015,"TN",21,"Bronze",184.261624103943
2015,"TN",21,"Catastrophic",132.843888888889
2015,"TN",21,"Gold",315.930728125
2015,"TN",21,"Platinum",391.314180689103
2015,"TN",21,"Silver",235.57627281746
2015,"TN",27,"Bronze",198.934180107527
2015,"TN",27,"Catastrophic",143.421111111111
2015,"TN",27,"Gold",341.086818055556
2015,"TN",27,"Platinum",422.473580395299
2015,"TN",27,"Silver",254.333942956349
2015,"TN",30,"Bronze",221.682391129032
2015,"TN",30,"Catastrophic",159.823
2015,"TN",30,"Gold",380.091441875
2015,"TN",30,"Platinum",470.784414262821
2015,"TN",30,"Silver",283.417993452381
2015,"TN",40,"Bronze",266.067056451613
2015,"TN",40,"Catastrophic",191.822333333333
2015,"TN",40,"Gold",456.191699583333
2015,"TN",40,"Platinum",565.042669471154
2015,"TN",40,"Silver",340.162952083333
2015,"TN",50,"Bronze",402.190137096774
2015,"TN",50,"Catastrophic",289.959666666667
2015,"TN",50,"Gold",689.586027916667
2015,"TN",50,"Platinum",854.126701121795
2015,"TN",50,"Silver",514.194735863095
2015,"TN",60,"Bronze",530.292867383513
2015,"TN",60,"Catastrophic",382.333333333333
2015,"TN",60,"Gold",909.228516319444
2015,"TN",60,"Platinum",1126.19034521902
2015,"TN",60,"Silver",677.969039186508
2015,"TX",10,"Bronze",113.874648090409
2015,"TX",10,"Catastrophic",96.4583682983683
2015,"TX",10,"Gold",171.748623897707
2015,"TX",10,"Platinum",229.834458333333
2015,"TX",10,"Silver",145.903236972435
2015,"TX",21,"Bronze",180.168444445336
2015,"TX",21,"Catastrophic",152.611779331779
2015,"TX",21,"Gold",271.733251046895
2015,"TX",21,"Platinum",363.632836805556
2015,"TX",21,"Silver",230.842163861467
2015,"TX",27,"Bronze",194.514370600055
2015,"TX",27,"Catastrophic",164.763558663559
2015,"TX",27,"Gold",293.370536691013
2015,"TX",27,"Platinum",392.588777777778
2015,"TX",27,"Silver",249.222894758001
2015,"TX",30,"Bronze",216.756848052415
2015,"TX",30,"Catastrophic",183.604764568765
2015,"TX",30,"Gold",326.917937287028
2015,"TX",30,"Platinum",437.481514583333
2015,"TX",30,"Silver",277.722122626604
2015,"TX",40,"Bronze",260.155194294706
2015,"TX",40,"Catastrophic",220.36539044289
2015,"TX",40,"Gold",392.371638396418
2015,"TX",40,"Platinum",525.0719875
2015,"TX",40,"Silver",333.326582219163
2015,"TX",50,"Bronze",393.25433165828
2015,"TX",50,"Catastrophic",333.107442890443
2015,"TX",50,"Gold",593.114993374486
2015,"TX",50,"Platinum",793.706714583333
2015,"TX",50,"Silver",503.860697438596
2015,"TX",60,"Bronze",518.53198162474
2015,"TX",60,"Catastrophic",439.227136752137
2015,"TX",60,"Gold",782.063409436945
2015,"TX",60,"Platinum",1046.56054861111
2015,"TX",60,"Silver",664.373892708998
2015,"UT",10,"Bronze",111.080779569892
2015,"UT",10,"Catastrophic",102.240166666667
2015,"UT",10,"Gold",160.923390804598
2015,"UT",10,"Platinum",145.82
2015,"UT",10,"Silver",138.248373015873
2015,"UT",21,"Bronze",163.772849462366
2015,"UT",21,"Catastrophic",150.741666666667
2015,"UT",21,"Gold",237.260009578544
2015,"UT",21,"Platinum",214.986666666667
2015,"UT",21,"Silver",203.826339285714
2015,"UT",27,"Bronze",194.705940860215
2015,"UT",27,"Catastrophic",179.213666666667
2015,"UT",27,"Gold",282.074827586207
2015,"UT",27,"Platinum",255.59
2015,"UT",27,"Silver",242.325099206349
2015,"UT",30,"Bronze",196.233150537634
2015,"UT",30,"Catastrophic",180.61935
2015,"UT",30,"Gold",284.286390804598
2015,"UT",30,"Platinum",257.596
2015,"UT",30,"Silver",244.225299603175
2015,"UT",40,"Bronze",242.640322580645
2015,"UT",40,"Catastrophic",223.33315
2015,"UT",40,"Gold",351.516422413793
2015,"UT",40,"Platinum",318.516
2015,"UT",40,"Silver",301.982444444444
2015,"UT",50,"Bronze",357.30139516129
2015,"UT",50,"Catastrophic",328.873016666667
2015,"UT",50,"Gold",517.627445402299
2015,"UT",50,"Platinum",469.039
2015,"UT",50,"Silver",444.686148809524
2015,"UT",60,"Bronze",420.168844086022
2015,"UT",60,"Catastrophic",386.753166666667
2015,"UT",60,"Gold",608.706925287356
2015,"UT",60,"Platinum",551.64
2015,"UT",60,"Silver",522.928981481482
2015,"VA",10,"Bronze",119.746996023636
2015,"VA",10,"Catastrophic",89.2334848484848
2015,"VA",10,"Gold",185.451388682118
2015,"VA",10,"Platinum",226.01841721
2015,"VA",10,"Silver",153.475712038735
2015,"VA",21,"Bronze",189.457865231742
2015,"VA",21,"Catastrophic",141.180176767677
2015,"VA",21,"Gold",293.411941270081
2015,"VA",21,"Platinum",357.59619860875
2015,"VA",21,"Silver",242.822119037346
2015,"VA",27,"Bronze",204.544288714596
2015,"VA",27,"Catastrophic",152.4225
2015,"VA",27,"Gold",316.775751004572
2015,"VA",27,"Platinum",386.071545464167
2015,"VA",27,"Silver",262.15760252464
2015,"VA",30,"Bronze",227.934122835439
2015,"VA",30,"Catastrophic",169.852431818182
2015,"VA",30,"Gold",352.999637976042
2015,"VA",30,"Platinum",430.2187700525
2015,"VA",30,"Silver",292.135501844105
2015,"VA",40,"Bronze",273.570111131455
2015,"VA",40,"Catastrophic",203.859431818182
2015,"VA",40,"Gold",423.675528673056
2015,"VA",40,"Platinum",516.3552286605
2015,"VA",40,"Silver",350.62563080338
2015,"VA",50,"Bronze",413.532532855182
2015,"VA",50,"Catastrophic",308.157454545455
2015,"VA",50,"Gold",640.434328245486
2015,"VA",50,"Platinum",780.5300081545
2015,"VA",50,"Silver",530.010896065895
2015,"VA",60,"Bronze",545.260518338813
2015,"VA",60,"Catastrophic",406.304696969697
2015,"VA",60,"Gold",844.448028436458
2015,"VA",60,"Platinum",1029.18587567167
2015,"VA",60,"Silver",698.841296747094
2015,"WI",10,"Bronze",153.174043520444
2015,"WI",10,"Catastrophic",110.237166666667
2015,"WI",10,"Gold",223.173415854701
2015,"WI",10,"Platinum",267.980489247312
2015,"WI",10,"Silver",185.193108124437
2015,"WI",21,"Bronze",242.347064706052
2015,"WI",21,"Catastrophic",174.41408912037
2015,"WI",21,"Gold",353.096693475783
2015,"WI",21,"Platinum",423.985914949223
2015,"WI",21,"Silver",293.005390059665
2015,"WI",27,"Bronze",261.642838207438
2015,"WI",27,"Catastrophic",188.30099537037
2015,"WI",27,"Gold",381.211197029915
2015,"WI",27,"Platinum",457.746540919952
2015,"WI",27,"Silver",316.334922291854
2015,"WI",30,"Bronze",291.562028487526
2015,"WI",30,"Catastrophic",209.833325694444
2015,"WI",30,"Gold",424.803426066239
2015,"WI",30,"Platinum",510.090608646953
2015,"WI",30,"Silver",352.50841190915
2015,"WI",40,"Bronze",349.937457855163
2015,"WI",40,"Catastrophic",251.845410416667
2015,"WI",40,"Gold",509.855616401709
2015,"WI",40,"Platinum",612.218359274194
2015,"WI",40,"Silver",423.08599069796
2015,"WI",50,"Bronze",528.970648182606
2015,"WI",50,"Catastrophic",380.693310416667
2015,"WI",50,"Gold",770.705318816239
2015,"WI",50,"Platinum",925.438594399642
2015,"WI",50,"Silver",639.543081458385
2015,"WI",60,"Bronze",697.481260839686
2015,"WI",60,"Catastrophic",501.965528935185
2015,"WI",60,"Gold",1016.22909842593
2015,"WI",60,"Platinum",1220.25796423238
2015,"WI",60,"Silver",843.280226620313
2015,"WV",10,"Bronze",137.1589
2015,"WV",10,"Catastrophic",108.204
2015,"WV",10,"Gold",207.101590909091
2015,"WV",10,"Platinum",300.695
2015,"WV",10,"Silver",175.87585
2015,"WV",21,"Bronze",217.005883333333
2015,"WV",21,"Catastrophic",171.192333333333
2015,"WV",21,"Gold",327.666090909091
2015,"WV",21,"Platinum",475.745958333333
2015,"WV",21,"Silver",278.262133333333
2015,"WV",27,"Bronze",234.286133333333
2015,"WV",27,"Catastrophic",184.823333333333
2015,"WV",27,"Gold",353.757454545455
2015,"WV",27,"Platinum",513.62875
2015,"WV",27,"Silver",300.4205
2015,"WV",30,"Bronze",261.07671
2015,"WV",30,"Catastrophic",205.9582
2015,"WV",30,"Gold",394.210268181818
2015,"WV",30,"Platinum",572.3631
2015,"WV",30,"Silver",334.77325
2015,"WV",40,"Bronze",313.34822
2015,"WV",40,"Catastrophic",247.1942
2015,"WV",40,"Gold",473.137231818182
2015,"WV",40,"Platinum",686.959025
2015,"WV",40,"Silver",401.800305
2015,"WV",50,"Bronze",473.66219
2015,"WV",50,"Catastrophic",373.6618
2015,"WV",50,"Gold",715.201263636364
2015,"WV",50,"Platinum",1038.41785
2015,"WV",50,"Silver",607.36733
2015,"WV",60,"Bronze",624.55795
2015,"WV",60,"Catastrophic",492.702333333333
2015,"WV",60,"Gold",943.045083333333
2015,"WV",60,"Platinum",1369.22870833333
2015,"WV",60,"Silver",800.8576
2015,"WY",10,"Bronze",191.17725
2015,"WY",10,"Catastrophic",162.561666666667
2015,"WY",10,"Gold",257.069230769231
2015,"WY",10,"Platinum",262.64
2015,"WY",10,"Silver",222.711206896552
2015,"WY",21,"Bronze",302.545583333333
2015,"WY",21,"Catastrophic",257.265
2015,"WY",21,"Gold",406.783301282051
2015,"WY",21,"Platinum",415.536833333333
2015,"WY",21,"Silver",352.42474137931
2015,"WY",27,"Bronze",326.58
2015,"WY",27,"Catastrophic",277.712777777778
2015,"WY",27,"Gold",439.132051282051
2015,"WY",27,"Platinum",448.625
2015,"WY",27,"Silver",380.437471264368
2015,"WY",30,"Bronze",363.927675
2015,"WY",30,"Catastrophic",309.4695
2015,"WY",30,"Gold",489.353442307692
2015,"WY",30,"Platinum",499.9258
2015,"WY",30,"Silver",423.946103448276
2015,"WY",40,"Bronze",436.800325
2015,"WY",40,"Catastrophic",371.438333333333
2015,"WY",40,"Gold",587.333307692308
2015,"WY",40,"Platinum",600.0184
2015,"WY",40,"Silver",508.832672413793
2015,"WY",50,"Bronze",660.2963
2015,"WY",50,"Catastrophic",561.493833333333
2015,"WY",50,"Gold",887.836653846154
2015,"WY",50,"Platinum",906.9973
2015,"WY",50,"Silver",769.178448275862
2015,"WY",60,"Bronze",870.664125
2015,"WY",60,"Catastrophic",740.378055555556
2015,"WY",60,"Gold",1170.69009615385
2015,"WY",60,"Platinum",1195.9395
2015,"WY",60,"Silver",1014.22471264368
2016,"AK",10,"Bronze",275.47641025641
2016,"AK",10,"Catastrophic",248
2016,"AK",10,"Gold",383.571833333333
2016,"AK",10,"Silver",316.195566666667
2016,"AK",21,"Bronze",435.807403846154
2016,"AK",21,"Catastrophic",392.666666666667
2016,"AK",21,"Gold",606.922375
2016,"AK",21,"Silver",500.294116666667
2016,"AK",27,"Bronze",470.404807692308
2016,"AK",27,"Catastrophic",424.166666666667
2016,"AK",27,"Gold",655.293583333333
2016,"AK",27,"Silver",540.161444444444
2016,"AK",30,"Bronze",524.222391025641
2016,"AK",30,"Catastrophic",472.35
2016,"AK",30,"Gold",730.199208333333
2016,"AK",30,"Silver",601.890163333333
2016,"AK",40,"Bronze",629.228801282051
2016,"AK",40,"Catastrophic",566.85
2016,"AK",40,"Gold",876.363308333333
2016,"AK",40,"Silver",722.38766
2016,"AK",50,"Bronze",951.100743589744
2016,"AK",50,"Catastrophic",856.95
2016,"AK",50,"Gold",1324.75520833333
2016,"AK",50,"Silver",1091.97648333333
2016,"AK",60,"Bronze",1254.14685897436
2016,"AK",60,"Catastrophic",1130
2016,"AK",60,"Gold",1746.74858333333
2016,"AK",60,"Silver",1439.83933333333
2016,"AL",10,"Bronze",127.599093406593
2016,"AL",10,"Catastrophic",101.038878205128
2016,"AL",10,"Gold",186.87614010989
2016,"AL",10,"Platinum",207.292916666667
2016,"AL",10,"Silver",155.668215811966
2016,"AL",21,"Bronze",201.882876984127
2016,"AL",21,"Catastrophic",159.861570512821
2016,"AL",21,"Gold",295.667139041514
2016,"AL",21,"Platinum",327.96662037037
2016,"AL",21,"Silver",246.292622863248
2016,"AL",27,"Bronze",217.957376373626
2016,"AL",27,"Catastrophic",172.58905982906
2016,"AL",27,"Gold",319.20936965812
2016,"AL",27,"Platinum",354.08287037037
2016,"AL",27,"Silver",265.902183048433
2016,"AL",30,"Bronze",242.881369505494
2016,"AL",30,"Catastrophic",192.325689102564
2016,"AL",30,"Gold",355.711534798535
2016,"AL",30,"Platinum",394.572055555556
2016,"AL",30,"Silver",296.308447649573
2016,"AL",40,"Bronze",291.509777472528
2016,"AL",40,"Catastrophic",230.831653846154
2016,"AL",40,"Gold",426.930536630037
2016,"AL",40,"Platinum",473.570861111111
2016,"AL",40,"Silver",355.633994301994
2016,"AL",50,"Bronze",440.650264194139
2016,"AL",50,"Catastrophic",348.929144230769
2016,"AL",50,"Gold",645.35472481685
2016,"AL",50,"Platinum",715.858152777778
2016,"AL",50,"Silver",537.581734330484
2016,"AL",60,"Bronze",581.029478021978
2016,"AL",60,"Catastrophic",460.087772435897
2016,"AL",60,"Gold",850.947371794872
2016,"AL",60,"Platinum",943.910532407407
2016,"AL",60,"Silver",708.840709876543
2016,"AR",10,"Bronze",144.928241758242
2016,"AR",10,"Catastrophic",117.848214285714
2016,"AR",10,"Gold",196.741714285714
2016,"AR",10,"Silver",171.870420168067
2016,"AR",21,"Bronze",229.303241758242
2016,"AR",21,"Catastrophic",186.458095238095
2016,"AR",21,"Gold",311.279095238095
2016,"AR",21,"Silver",271.928893557423
